name,gl,gb,p0,p1,dm
PSR J1411+2551,33.38,72.10,0.062452895517590,9.6E-20,12.37370
PSR J1948+2551,62.21,0.13,0.1966268136138,9.02244E-15,289.27000
PSR J1950+2556_P,62.47,-0.18,2.03864,null,420.40000
PSR J1849+2559,56.24,11.87,0.5192634055906,1.798E-16,75.00160
PSR J1940+26,61.43,1.78,0.0048135292,null,171.64000
PSR J1942+2604_P,61.74,1.35,2.64191,null,161.00000
PSR J0251+2606,153.88,-29.49,0.0025415543469461,7.572E-21,20.21660
PSR J1943+2608_P,61.95,1.11,0.63562,null,118.40000
PSR J1939+2609,61.50,1.95,0.466962555351,5.2E-18,47.30000
PSR J1946+2611,62.32,0.60,0.4350602546,2.197E-14,165.00000
PSR J1005+30,197.94,53.67,null,null,17.50000
PSR J1822+2617,54.03,17.55,0.5914175857222,7.982E-16,64.70000
PSR J2156+2618,80.98,-21.97,0.49814907254,1.42E-17,48.44300
PSR J1919+2621,59.54,5.99,0.65151209407,5.46E-16,96.50000
PSR J1848+26,56.54,12.38,0.629,null,64.00000
PSR J1952+2630,63.25,-0.38,0.020732360091374,4.27162E-18,315.31660
PSR J1914+2636,59.27,7.05,0.4591143100176,5.9E-18,59.03000
PSR J0826+2637,196.96,31.74,0.53066051169,1.70932E-15,19.47633
PSR J2229+2643,87.69,-26.28,0.002977819295745368,1.5237E-21,22.72851
PSR J1920+2650,60.07,6.03,0.785521849527,3.436E-17,27.70880
PSR J1652+2651,47.40,36.95,0.91580349720,6.537E-16,40.80244
PSR J2004+2653,65.03,-2.53,0.66587861963,5.67E-17,160.00000
PSR J1918+26,59.91,6.48,0.723,null,113.00000
PSR J1938+2659,62.11,2.56,0.883331781241,3.2275E-15,191.20000
PSR J1943+2700_P,62.69,1.56,2.47891,null,187.40000
PSR J1958+3156_P,68.56,1.33,5.56472,null,401.20000
PSR J2204+2700,83.00,-22.65,0.08470261549133,1.31E-19,35.07400
PSR J1952+2702_P,63.67,-0.05,0.00414,null,213.10000
PSR J1945+2706_P,63.00,1.22,0.81915,null,213.10000
PSR J1957+2711_P,64.41,-0.98,0.02337,null,210.40000
PSR J1740+27,51.44,26.72,1.0582,null,35.46000
PSR J1945+2716_P,63.15,1.30,2.39803,null,94.90000
PSR J2007+2722,65.71,-2.70,0.024497388545933,9.611E-19,126.78200
PSR J1950+2728_P,63.82,0.55,1.67043,null,226.60000
PSR J1949+2731_P,63.75,0.76,0.84714,null,190.40000
PSR J1954+2732_P,64.35,-0.22,0.73775,null,228.50000
PSR J1953+2732,64.20,0.06,1.33396499366,1.773E-15,194.20000
PSR J0947+2740,201.14,49.38,0.85101380329,4.3E-16,29.09000
PSR J2043+2740,70.61,-9.15,0.09613056295,1.27E-15,21.02064
PSR J1532+2745,43.48,54.50,1.124835742767,7.7956E-16,14.69100
PSR J2015+27,67.03,-3.95,0.30810,null,55.00000
PSR J0435+2749,171.84,-13.07,0.3262794534509,8.17E-18,53.19000
PSR J1957+2754_P,64.98,-0.53,0.00331,null,233.70000
PSR J2113+2754,74.99,-14.03,1.2028517540847,2.62296E-15,25.11106
PSR J2008+2755_P,66.29,-2.60,1.51926,null,155.10000
PSR J1946+2757_P,63.83,1.48,0.74303,null,458.00000
PSR J1832+27,56.48,16.25,0.6318,null,48.00000
PSR J1959+2758_P,65.27,-0.88,0.00515,null,142.80000
PSR J1741+2758,52.35,26.66,1.3607376877,1.841E-15,29.14487
PSR J0355+28,165.18,-19.44,0.36495,null,48.68000
PSR J1928+28,61.86,5.12,1.063,null,79.20000
PSR J2044+28,70.91,-9.01,1.618,null,90.30000
PSR J2000+2806_P,65.54,-1.08,0.72986,null,225.50000
PSR J1502+28,42.78,61.13,3.7840,null,14.00000
PSR J2155+2813,82.13,-20.37,1.6090199964,9.164E-16,77.13100
PSR J0538+2817,179.72,-1.69,0.14315825891177,3.66945E-15,39.57000
PSR J1952+2818_P,64.79,0.54,0.00309,null,250.20000
PSR J1806+2819,54.64,21.67,0.01508366732422,3.75E-20,18.68020
PSR J2017+2819,67.73,-4.05,1.832558917299,3.58E-16,66.00000
PSR J1948+2819,64.37,1.31,0.932692952758,6.12603E-14,303.00000
PSR J1953+2819,64.93,0.37,1.01100245325,2.14126E-15,199.00000
PSR J1342+2822A,42.22,78.75,0.00254473838,null,26.50000
PSR J1342+2822D,42.22,78.71,0.00544297517,null,26.35800
PSR J1342+2822C,42.22,78.71,0.0021660,null,26.50000
PSR J1342+2822F,42.22,78.71,0.0044,null,26.46700
PSR J1342+2822E,42.22,78.71,0.00547,null,26.54100
PSR J1342+2822B,42.22,78.71,0.0023894207577860,1.858E-20,26.14800
PSR J1956+2826_P,65.38,-0.17,0.07179,null,112.00000
PSR J2237+2828,90.34,-25.79,1.0773950915,8.1E-16,38.10000
PSR J2105+28,74.39,-12.47,0.405737,null,62.48000
PSR J2104+2830,74.18,-12.18,0.4057291193435,9.755E-17,62.16000
PSR J1957+2831,65.52,-0.22,0.3076828651978,3.10989E-15,138.99000
PSR J1954+2833_P,65.19,0.37,0.02721,null,37.00000
PSR J2036+2835,70.41,-7.38,1.35872676315,2.09E-15,84.21700
PSR J1952+2836_P,65.07,0.66,0.01802,null,313.00000
PSR J1954+2836,65.24,0.38,0.0927090547,2.1163E-14,null
PSR J1952+2837,65.09,0.67,0.0180209426868383,2.1133E-19,313.11200
PSR J2018+2839,68.10,-3.98,0.5579534804225,1.48106E-16,14.19770
PSR J1840+2843,57.94,14.86,0.686101821008,1E-17,63.70000
PSR J2010+2845,67.21,-2.47,0.5653693451984,9.072E-17,112.47000
PSR J1958+2846,65.88,-0.35,0.29038924475,2.12038E-13,null
PSR J1943+2847_P,64.21,2.49,0.0063,null,191.60000
PSR J2023+2853_P,68.91,-4.81,0.01133,null,22.74200
PSR J2022+2854,68.86,-4.67,0.3434021577860,1.8942E-15,24.63109
PSR J2001+2856_P,66.31,-0.73,1.44555,null,233.10000
PSR J1951+2857_P,65.22,1.10,1.62538,null,208.30000
PSR J1955+2857_P,65.72,0.26,0.18889,null,197.20000
PSR J1955+2908,65.84,0.44,0.00613316651623409,2.97397E-20,104.49092
PSR J0149+29,137.77,-32.04,2.654,null,35.00000
PSR J1956+2911_P,66.00,0.25,3.816,null,265.00000
PSR J1955+2912_P,65.88,0.49,0.27951,null,193.00000
PSR J2003+2916,66.81,-0.90,1.0098766696,3.41E-16,209.50000
PSR J2000+2920,66.55,-0.35,3.07378325868,3.74364E-14,132.30000
PSR J1954+2923,65.92,0.77,0.4266767865302,1.711E-18,7.93200
PSR J2222+2923,88.05,-23.24,0.2813991427543,6.17E-18,49.41280
PSR J1955+2930,66.12,0.70,1.07387774187,3.3574E-15,212.40000
PSR J2212+2933,86.14,-21.73,1.004592528853,4.9517E-16,74.52130
PSR J0658+2936,186.67,14.27,0.8237009813,1.44E-15,39.00000
PSR J1937+2950,64.50,4.11,1.65742878336,3.4811E-15,113.99000
PSR J0541+2959_P,178.67,-0.17,0.00321,null,67.30000
PSR J0406+30,165.57,-16.34,0.0026,null,49.37000
PSR J2214+3000,86.86,-21.67,0.003119226581323024,1.47285E-20,22.55644
PSR J1950+3001,66.09,1.75,2.78891789352,1.49013E-13,249.00000
PSR J2004+3003_P,67.65,-0.77,0.08074,null,124.30000
PSR J2011+3006_P,68.47,-1.94,2.50566,null,14.00000
PSR J1017+3011,198.43,56.27,0.4527850730,5.7E-16,27.15000
PSR J1953+30,66.57,1.31,1.2712,null,43.61000
PSR J0611+30,181.62,5.50,1.412090,null,45.25510
PSR J1952+3021,66.53,1.65,1.66566523108,1.08257E-14,189.10000
PSR J1758+3030,56.26,24.03,0.94725581104,7.2E-16,35.06740
PSR J2003+3032_P,67.98,-0.38,0.00179,null,164.40000
PSR J1958+3033,67.35,0.69,1.098580609460,6.4576E-15,201.90000
PSR J1931+30,64.51,5.67,0.582126,null,53.75000
PSR J2002+30,67.92,-0.19,0.421794,null,187.80000
PSR J1959+3036_P,67.55,0.44,2.88846,null,174.90000
PSR J0928+30,195.84,45.92,2.0915,null,21.95000
PSR J2227+3038,89.72,-22.81,0.842408,null,19.96100
PSR J0406+3039,165.18,-15.78,0.00260865404023731,8.3078E-21,49.37600
PSR J2010+3051,68.97,-1.33,0.0048162745133088,4.867E-21,133.75600
PSR J1900+30,61.76,11.80,0.602227,null,71.83500
PSR J2013+3058,69.48,-1.89,0.2760276934460,1.5194E-16,148.70000
PSR J0414+31,166.11,-14.42,1.081,null,64.10000
PSR J2013+3100_P,69.55,-1.94,0.36855,null,158.40000
PSR J1937+34,68.20,6.21,1.749,null,98.00000
PSR J2305+3100,97.72,-26.66,1.575886338359,2.8925E-15,49.58450
PSR J2006+3102,68.67,-0.53,0.16369523645,2.4872E-14,107.16000
PSR J0146+31,136.53,-30.35,0.9381,null,25.00000
PSR J1949+3106,66.86,2.55,0.01313818315216539,9.39235E-20,164.12670
PSR J0554+3107,179.06,2.70,0.464960965736,1.42603E-13,null
PSR J1955+3114_P,67.68,1.43,0.00336,null,117.20000
PSR J2007+3120,69.04,-0.53,0.608205314570,1.5604E-14,191.50000
PSR J2009+3122_P,69.35,-0.98,0.07654,null,144.10000
PSR J2306+31,97.96,-26.34,0.3416,null,46.13000
PSR J2043+31,73.53,-6.73,0.937,null,145.00000
PSR J1814+31,58.50,21.10,0.00209,null,null
PSR J2004+3137,69.01,0.02,2.11126473382,7.45504E-14,234.82000
PSR J2350+31,108.09,-29.47,0.5081,null,39.14000
PSR J2008+3139,69.48,-0.64,0.226118635651,8.2764E-17,223.90000
PSR J1959+3141_P,68.42,1.08,0.51453,null,340.60000
PSR J2010+31,69.85,-0.89,1.55154,null,252.00000
PSR J2005+3154_P,69.30,0.09,0.74984,null,225.00000
PSR J2005+3156_P,69.35,0.08,2.1460,null,337.00000
PSR J2000+3157_P,68.75,1.06,0.0035,null,270.00000
PSR J0526+3158_P,175.17,-1.91,0.023,null,155.00000
PSR J1239+3239,151.21,84.43,0.0047,null,16.85000
PSR J0357+3205,162.76,-16.01,0.4441044988,1.3037E-14,null
PSR J2000+3207_P,68.92,1.10,0.38844,null,374.90000
PSR J0540+3207,176.72,0.76,0.5242708632083,4.4811E-16,61.97000
PSR J2002+3217,69.26,0.88,0.6967605102,1.05139E-13,142.21000
PSR J1627+3219,53.00,43.20,0.0021828338203418,5.478E-21,null
PSR J1916+3224,64.63,9.43,1.13744972551,3.4696E-15,84.10500
PSR J2010+3230,70.39,-0.49,1.442447520600,3.616E-15,371.80000
PSR J0754+3231,188.19,26.72,1.442349479143,1.07987E-15,39.98630
PSR J1605+3249,52.88,47.99,6.88,null,null
PSR J1952+3252,68.77,2.82,0.0395311928548,5.8448E-15,45.00600
PSR J0421+3255,165.84,-11.92,0.9001050160,6E-17,77.02000
PSR J1629+33,53.96,43.07,1.525,null,35.00000
PSR J1904+33,64.06,11.97,0.417,null,81.04000
PSR J2201+33,86.43,-17.55,0.966,null,78.00000
PSR J1953+3303_P,68.93,2.88,0.71289,null,290.70000
PSR J2004+3304_P,70.15,0.93,1.19337,null,410.10000
PSR J1657+3304,55.34,37.12,1.57027552470,1.734E-15,23.97460
PSR J0935+33,192.38,47.51,0.9615,null,18.35000
PSR J2016+3318_P,71.79,-1.16,2.17835,null,382.30000
PSR J2014+3326_P,71.63,-0.68,0.9770,null,333.00000
PSR J2009+3326,71.10,0.12,1.43836860189,1.468E-15,263.60000
PSR J2011+3331,71.32,-0.05,0.931733093470,1.7857E-15,298.58000
PSR J2028+3332,73.36,-3.01,0.1767074151138,4.85753E-15,null
PSR J0541+3335_P,175.60,1.72,0.11365,null,89.20000
PSR J0139+3336,134.38,-28.17,1.24796095570,2.064E-15,21.23000
PSR J2007+3343_P,71.12,0.62,0.00268,null,217.20000
PSR J1326+33,76.24,79.92,0.0415,null,4.19000
PSR J1336+33,70.32,78.34,3.0130,null,8.50000
PSR J0405+3347,162.78,-13.68,0.0639539494812,1.64E-19,53.59600
PSR J0857+3349,190.14,39.74,0.242961077060,2.4E-16,23.99800
PSR J0227+3356,144.66,-24.87,1.240102460176,2.8515E-15,27.00000
PSR J2015+3404_P,72.25,-0.47,0.00428,null,208.00000
PSR J0534+34,174.35,0.75,null,null,24.50000
PSR J1921+34,66.64,9.26,1.4513,null,89.00000
PSR J2005+3411_P,71.27,1.24,0.65105,null,489.00000
PSR J0048+3412,122.26,-28.67,1.217094296058,2.35454E-15,39.92200
PSR J1946+3417,69.29,4.71,0.00317013917902887,3.164E-21,110.20096
PSR J2018+3418_P,72.79,-0.85,2.19160,null,317.10000
PSR J0803+34,186.78,28.89,null,null,34.00000
PSR J2031+34,74.32,-3.00,1.819,null,105.00000
PSR J2015+3423_P,72.57,-0.39,0.78465,null,219.10000
PSR J1327+3423,78.61,79.45,0.0415127097404740,1.29303E-19,4.18630
PSR J1949+3426,69.72,4.29,0.3885391675859,2.0219E-16,228.20000
PSR J2124+34,81.53,-11.26,0.489,null,85.00000
PSR J2150+3427,85.64,-15.00,0.6542799967041,3.6E-18,55.48000
PSR J2004+3429,71.42,1.57,0.240952641930,2.06825E-13,351.00000
PSR J2018+3431,73.04,-0.84,0.3876640866385,1.83649E-15,222.35000
PSR J2029+3434_P,74.33,-2.59,1.80882,null,72.90000
PSR J0517+3436_P,172.04,-1.82,1.59584,null,191.70000
PSR J2038+3447,75.61,-3.93,0.16016485203654,9.004E-19,57.93300
PSR J0301+35,150.91,-20.74,0.56804,null,57.43000
PSR J2038+35,75.73,-3.75,0.16,null,57.91000
PSR J2036+3506_P,75.59,-3.39,1.37092,null,108.40000
PSR J1722+35,59.22,32.65,0.8216,null,23.83000
PSR J2018+3518_P,73.69,-0.38,0.0313162193280,3.9E-19,266.99000
PSR J2011+3520_P,72.83,0.94,0.94322,null,438.10000
PSR J2015+3524_P,73.40,0.21,0.45752,null,227.90000
PSR J0528+3529_P,172.52,0.47,0.07823367572048,7.36E-19,111.83700
PSR J2225+35,92.11,-18.45,0.94,null,51.80000
PSR J2035+3538,75.91,-2.99,0.4799800,null,219.00000
PSR J1948+3540,70.70,5.05,0.717311174076,7.0612E-15,129.36750
PSR J0039+35,120.12,-27.05,0.5367,null,53.04000
PSR J0417+35,163.22,-10.52,0.65440,null,48.53360
PSR J2005+3547,72.58,2.18,0.615033894871,2.808E-16,401.60000
PSR J1630+3550,57.88,43.08,0.0032291563373149,2.255E-20,17.45494
PSR J2005+3552,72.71,2.14,0.30794290464,2.99E-15,455.00000
PSR J1707+35,59.26,35.78,0.1598,null,19.24000
PSR J1854+36,66.03,15.07,1.30022,null,59.80000
PSR J2003+3600_P,72.62,2.52,0.47814,null,293.10000
PSR J0129+36,131.49,-26.15,1.089,null,54.00000
PSR J1959+3620,72.44,3.44,0.406081181000,3.6E-17,273.00000
PSR J2037+3621,76.75,-2.84,0.61871508419,4.5024E-15,93.56000
PSR J2123+36,82.92,-9.87,1.2940,null,108.70000
PSR J2017+3625,74.51,0.39,0.1667491790418,1.35985E-15,null
PSR J1641+3627B,58.97,40.91,0.0035280718048989,-1.5E-22,29.44560
PSR J0220+3626,142.32,-23.04,1.0297,null,40.00000
PSR J1641+3627C,59.00,40.91,0.0037220816029988,1.23E-21,30.13200
PSR J1641+3627A,59.00,40.91,0.0103775094516,-7.27E-20,30.43860
PSR J1641+3627D,59.01,40.91,0.0031182888995986,-2.353E-20,30.45100
PSR J1641+3627E,59.01,40.91,0.002486982497311,1.744E-20,30.54000
PSR J1641+3627I,59.01,40.91,0.006375177193215,2.2658E-18,29.58000
PSR J1641+3627F,59.02,40.90,0.003003500835980,1.4E-20,30.36600
PSR J2055+3630,79.13,-5.59,0.2215076382770,3.69127E-16,97.41500
PSR J1658+3630,59.63,37.58,0.033027982326829,1.157E-19,3.04387
PSR J2034+3632,76.47,-2.18,0.003650,1.72E-21,null
PSR J2045+3633,77.83,-3.93,0.031681842757300,5.8847E-19,129.53300
PSR J2030+3641,76.12,-1.44,0.200129328168,6.50071E-15,246.00000
PSR J2021+3651,75.22,0.11,0.103740952074,9.57209E-14,367.50000
PSR J2035+3655,76.91,-2.10,0.02456496756280,1.2405E-18,136.79000
PSR J2026+3656_P,75.95,-0.79,1.78552,null,280.70000
PSR J2116+3701,82.30,-8.34,0.1458841865525,5.267E-15,44.03000
PSR J2016+3711,74.94,1.11,0.05080873772,7.2471E-14,428.00000
PSR J2019+3718_P,75.37,0.68,0.5052,null,461.60000
PSR J0612+3721,175.45,9.09,0.29798232657188,5.94685E-17,27.15490
PSR J0612+37216,175.44,9.08,0.443871367665,1.5E-16,39.27000
PSR J0520+3722_P,170.04,0.15,0.00792,null,89.00000
PSR J0811+37,183.68,31.22,1.2483,null,16.95000
PSR J0613+3731,175.34,9.24,0.61919818110,3.2448E-15,18.99000
PSR J0509+37,168.60,-1.56,2.4961,null,30.00000
PSR J1913+3732,69.10,12.13,0.851079006454,1.37776E-15,72.32600
PSR J1630+3734,60.24,43.21,0.00331811218167957,1.06898E-20,14.18009
PSR J2021+3740_P,75.98,0.46,0.54809,null,201.30000
PSR J1105+37,180.94,65.30,0.875,null,36.00000
PSR J2029+3744,76.90,-0.73,1.216804657740,1.23196E-14,190.66000
PSR J1922+37,70.06,10.69,1.92,null,85.00000
PSR J0622+3749,175.88,10.96,0.333208231801,2.54237E-14,null
PSR J2024+3751_P,76.43,0.12,0.21164,null,446.60000
PSR J0605+3757,174.19,8.02,0.00272795420005466,4.717E-21,20.94620
PSR J2008+3758,74.71,2.90,4.3523029680,7.2E-16,143.00000
PSR J2102+38,81.12,-5.60,1.19,null,86.30000
PSR J0509+3801,168.27,-1.19,0.07654134872199,7.931E-18,69.07940
PSR J2019+3810,76.17,1.12,0.5252399,null,495.00000
PSR J2022+3812_P,76.52,0.61,0.29375,null,460.00000
PSR J1303+38,111.03,78.64,0.3963,null,19.00000
PSR J1929+3817,71.17,9.69,0.814215242250,6.097E-16,93.40000
PSR J2016+3820,75.81,1.83,0.230997913,null,198.40000
PSR J2030+3818_P,77.44,-0.51,0.13372,null,596.70000
PSR J2055+3829,80.62,-4.26,0.00208929030219107,9.996E-22,91.82950
PSR J2030+3833_P,77.69,-0.43,null,null,417.00000
PSR J2022+3842,76.89,0.96,0.04857877964,8.61E-14,429.10000
PSR J2044+3843_P,79.47,-2.50,null,null,230.00000
PSR J2022+3845_P,76.91,1.01,1.00890,null,487.50000
PSR J2013+3845,75.93,2.48,0.2301936138595,8.85104E-15,238.21700
PSR J1916+38,70.53,12.12,0.514,null,77.00000
PSR J1954+3852,74.04,5.70,0.3529334787260,6.5998E-15,65.36000
PSR J1741+3855,64.29,29.69,0.82886088996,2.06E-16,47.22400
PSR J1602+3901,62.18,48.79,0.003708,null,17.25900
PSR J2030+3929_P,78.47,0.08,1.71842,null,491.90000
PSR J2041+3934_P,79.74,-1.47,0.37995,null,410.00000
PSR J1242+39,130.76,77.36,1.3100,null,26.00000
PSR J1942+3941,73.64,8.07,1.35329095462,7.1E-17,104.50000
PSR J2030+3944_P,78.63,0.29,0.30618,null,937.40000
PSR J0323+3944,152.18,-14.34,3.032071956385,6.3562E-16,26.18980
PSR J0555+3948,171.61,7.19,1.1469058,null,36.10000
PSR J0156+3949,136.37,-21.33,1.81156061131,1.516E-16,59.83300
PSR J1619+3953,63.37,45.51,1.88379786563,1.228E-15,23.00000
PSR J2111+40,83.78,-5.56,4.061,null,120.00000
PSR J1907+4002,70.95,14.20,1.235757452781,5.40707E-16,30.96600
PSR J1854+40,69.95,16.62,1.748,null,37.00000
PSR J1638+4005,63.77,41.87,0.76772039193,1.83E-16,33.41700
PSR J0514+4010_P,167.17,0.93,2.62549,null,106.50000
PSR J1813+4013,67.41,24.03,0.931089084936,2.54871E-15,41.55660
PSR J2129+4119,87.19,-7.11,1.68741829531,8.5E-17,32.00000
PSR J2157+4017,90.49,-11.34,1.525265633965,3.43256E-15,71.12400
PSR J2021+4024_P,78.16,2.11,0.37054,null,680.50000
PSR J2229+40,95.65,-14.77,0.2729,null,74.00000
PSR J2021+4026,78.23,2.09,0.26531766093,5.4682E-14,null
PSR J1529+40,66.18,54.91,0.4764,null,6.61000
PSR J2002+4050,76.61,5.29,0.9050668203089,1.73878E-15,131.49000
PSR J2032+4055_P,79.84,0.64,0.04874,null,372.40000
PSR J2208+4056,92.57,-12.11,0.636957393614,5.2832E-15,11.83700
PSR J2112+4058,84.74,-5.16,4.0607548116,6.99E-15,129.00000
PSR J2006+4058,77.12,4.73,0.4996949121196,2.842E-16,259.50000
PSR J1003+41,179.83,52.97,0.880,null,30.00000
PSR J2129+4106_P,87.01,-7.25,3.26074,null,73.50000
PSR J0944+4106,180.44,49.38,2.22943126698,4.421E-15,21.41000
PSR J0742+4110,178.13,26.57,0.0031391369352910,6.692E-21,20.81350
PSR J0553+4111,170.24,7.62,0.5594934351697,1.37E-17,37.90000
PSR J1844+41,70.47,18.68,0.9157,null,50.00000
PSR J2032+4127,80.22,1.03,0.14324647,1.13E-14,114.67000
PSR J0340+4130,153.78,-11.02,0.003299339366490734,7.047E-21,49.57583
PSR J1821+4147,69.54,22.91,1.261857209134,1.7292E-15,40.67300
PSR J0358+4155,156.11,-8.62,0.2264843322519,1.4583E-16,46.32500
PSR J2001+4209_P,77.62,6.14,null,null,153.00000
PSR J1900+4221,72.60,16.38,4.341134270625,9.0477E-15,68.14000
PSR J1931+42,75.15,11.27,null,null,50.90000
PSR J2016+4231,79.43,3.97,1.243759,null,222.00000
PSR J0248+4230,144.88,-15.32,0.0026008347856317,1.6873E-20,48.26340
PSR J0218+4232,139.51,-17.53,0.00232309053151224,7.73955E-20,61.25200
PSR J0211+4235,138.21,-17.91,0.3507309921413,1.11E-18,49.70000
PSR J2046+4236_P,82.75,-0.39,0.52382,null,466.00000
PSR J1923+4243,74.72,12.64,0.595192858512,2.533E-15,52.99000
PSR J1745+42,68.96,29.64,0.3051,null,38.00000
PSR J2046+4253_P,83.01,-0.26,0.33115,null,622.10000
PSR J2051+4434_P,84.84,0.16,1.30316,null,616.00000
PSR J2313+4253,104.41,-16.42,0.3494336821331,1.1237E-16,17.27690
PSR J2001+4258,78.28,6.64,0.719166137852,1.7327E-14,54.93000
PSR J1717+4308A,68.34,34.86,0.0031597205227830,6.1185E-20,35.42050
PSR J1941+4320,76.85,9.86,0.840906468392,1.1472E-15,79.36100
PSR J2044+4331_P,83.18,0.54,16.6064,null,499.70000
PSR J0209+4331,137.69,-17.09,0.863882616200,5.72E-17,57.29000
PSR J0742+4334,175.54,27.21,0.606190680037,3.71E-16,36.25500
PSR J2042+4353_P,83.34,0.93,0.01602,null,292.60000
PSR J1954+4357,78.53,8.17,1.387041160155,2.203E-15,130.30000
PSR J1954+4347,78.53,8.17,1.387041446274,2.20489E-15,130.31000
PSR J0419+44,157.53,-4.49,1.241,null,71.00000
PSR J0519+44,164.46,3.75,0.515,null,52.00000
PSR J1628+4406,69.24,43.62,0.18117848994715,1.9378E-17,7.32981
PSR J2030+4415,82.34,2.89,0.22707017739,6.4843E-15,null
PSR J2052+4421_P,84.83,-0.17,0.37531,null,547.00000
PSR J2129+4430_P,89.45,-4.87,0.64933,null,87.10000
PSR J2045+4431_P,84.12,0.97,0.14183,null,432.40000
PSR J2108+4441,86.91,-2.01,0.4148705368737,8.621E-17,139.82700
PSR J2302+4442,103.40,-14.00,0.00519232464875420,1.38681E-20,13.71841
PSR J0420+4451,157.10,-3.72,1.241126275342,5.9247E-16,71.67000
PSR J2029+4453_P,82.67,3.49,1.36137,null,333.20000
PSR J2053+4455_P,85.31,0.15,10.7,null,440.60000
PSR J1816+4510,72.83,24.74,0.0031931035571918,4.3074E-20,38.88740
PSR J2108+4516,87.34,-1.63,0.5772309434487,4.36909E-15,83.54000
PSR J0501+4516,161.55,1.95,5.76209653,5.82E-12,null
PSR J2215+4524,96.39,-9.29,2.7230498235,5.6E-15,18.50000
PSR J0454+4529,160.71,1.24,1.3891369360,4.888E-15,20.83400
PSR J0540+4542,165.07,7.83,0.401141464893,1.17E-17,56.12000
PSR J2042+4550_P,84.80,2.24,0.54841,null,298.60000
PSR J2041+4551,84.69,2.41,1.1598115749,2.1124E-14,310.00000
PSR J0335+4555,150.35,-8.04,0.26920054092953,7.3505E-18,47.14570
PSR J2057+4557_P,86.63,0.18,0.22538,null,457.00000
PSR J2027+4557,83.36,4.39,1.099651368044,3.094E-16,229.59400
PSR J2103+4602_P,87.28,-0.43,1.35994,null,211.00000
PSR J2106+4602_P,87.66,-0.86,1.18445,null,172.00000
PSR J1715+46,71.86,35.35,0.5481,null,19.82000
PSR J2111+4606,88.31,-1.45,0.157829924735,1.43039E-13,null
PSR J2208+4610,95.77,-7.93,0.6425055485748,2.68E-18,63.40700
PSR J0815+4611,173.63,33.45,0.4342422517307,3.9E-18,11.27380
PSR J2044+4614,85.43,2.11,1.3927154635,6.3E-16,315.40000
PSR J2103+4620_P,87.61,-0.34,0.23516,null,209.40000
PSR J2117+4622_P,89.21,-2.02,0.00495,null,193.60000
PSR J2101+4636_P,87.53,0.14,0.29529,null,435.70000
PSR J1629+4636,72.66,43.27,0.314056114549,8.51E-17,34.80000
PSR J2104+4644_P,87.96,-0.13,0.10823,null,204.30000
PSR J2113+4644,89.00,-1.27,1.014684793189,7.14612E-16,141.26000
PSR J2053+4650,86.86,1.30,0.0125862753143500,1.7228E-19,98.08280
PSR J1502+4653,79.31,57.63,1.75250806376,1.72E-16,26.60000
PSR J0502+4654,160.36,3.08,0.638565481517,5.58234E-15,41.83000
PSR J2057+4701,87.35,0.98,0.559573614717,5.60383E-14,219.00000
PSR J1541+4703,75.50,51.39,0.277700692894,2.098E-16,19.40000
PSR J0653+4706,169.26,19.78,0.0047581298242818,2.076E-20,25.54000
PSR J2305+4707,104.93,-12.02,1.066371071565,5.6909E-16,62.06800
PSR J1803+47,74.37,27.47,0.3469,null,29.50000
PSR J1244-4708,126.40,69.95,1.41143333979,9.975E-16,75.01740
PSR J2100+4712_P,87.86,0.67,1.45872,null,233.70000
PSR J2139+4716,92.63,-4.02,0.282849345409,1.7857E-15,null
PSR J2053+4718,87.21,1.62,4.9103790783,1.48E-14,331.30000
PSR J0427+4723,156.20,-1.02,2.158436092456,2.38826E-14,54.00000
PSR J1951+4724,81.26,10.41,0.181927598822,3.01245E-14,104.35000
PSR J2139+4738_P,92.88,-3.75,0.55704,null,138.90000
PSR J2329+4743,108.96,-12.91,0.728408609085,1.6E-17,44.01200
PSR J0014+4746,116.50,-14.63,1.240699038946,5.6446E-16,30.40500
PSR J2219+4754,98.38,-7.60,0.5384688219194,2.76521E-15,43.49750
PSR J0056+4756,123.80,-14.93,0.472036662076,3.32849E-15,18.13540
PSR J2024+48,84.71,6.02,1.262,null,99.00000
PSR J2302+48,104.89,-10.79,0.7421,null,72.00000
PSR J2338+4818,110.54,-12.79,0.1187102506902,1.97E-18,35.30000
PSR J0402+4825,152.43,-3.18,0.512194448731,2.755E-16,85.70000
PSR J0102+4839,124.87,-14.17,0.0029641124215882,1.141E-20,53.50410
PSR J1754+48,75.90,29.24,0.652,null,23.00000
PSR J0106+4855,125.47,-13.87,0.0831573050050,4.2792E-16,70.90000
PSR J0414+4859_P,153.55,-1.40,0.80672,null,72.70000
PSR J1518+4904,80.81,54.28,0.0409349889083329,2.719E-20,11.61139
PSR J2116+4906_P,91.12,-0.06,1.60231,null,293.20000
PSR J2138+4911,93.70,-2.39,0.696171,null,168.40000
PSR J2319+4919_P,107.87,-10.84,0.54406513568,1.26E-16,87.20000
PSR J1710+4923,75.93,36.45,0.00322022839856445,1.8211E-20,7.08493
PSR J2236+4929,101.60,-7.71,0.931714878541,1.969E-16,42.90000
PSR J0426+4933,154.44,0.29,0.922474730055,3.93444E-14,84.30000
PSR J1544+4937,79.17,50.17,0.00215928839042476,2.7966E-21,23.22460
